Month,country,role,event_batch,goldstein_mean,goldstein_median,event_count,goldstein_weighted
2016-04-01,DEU,actor2,direct_economic_action,1.6000000000000003,6.4,3,4.800000000000001
2016-04-01,DEU,actor2,economic_policy_signal,0.0,0.0,1,0.0
2016-04-01,ESP,actor1,direct_economic_action,7.4,7.4,1,7.4
2016-04-01,ESP,actor1,economic_policy_signal,5.2,5.2,1,5.2
2016-04-01,FRA,actor1,direct_economic_action,7.28888888888889,7.4,9,65.60000000000001
2016-04-01,FRA,actor1,economic_policy_action,5.0,5.0,1,5.0
2016-04-01,FRA,actor1,economic_policy_signal,0.0,0.0,2,0.0
2016-04-01,FRA,actor1,economic_threat_pressure,-5.8,-5.8,1,-5.8
2016-04-01,FRA,actor2,direct_economic_action,7.177777777777779,7.4,9,64.60000000000001
2016-04-01,FRA,actor2,economic_policy_signal,2.6,2.6,2,5.2
2016-04-01,IRL,actor1,direct_economic_action,7.275,7.4,8,58.2
2016-04-01,IRL,actor1,economic_policy_signal,2.6,2.6,4,10.4
2016-04-01,IRL,actor2,direct_economic_action,7.4,7.4,1,7.4
2016-04-01,ITA,actor1,economic_policy_action,5.0,5.0,2,10.0
2016-04-01,ITA,actor2,direct_economic_action,6.4,6.4,2,12.8
2016-04-01,ITA,actor2,economic_policy_action,5.0,5.0,1,5.0
2016-04-01,ITA,actor2,economic_policy_signal,0.0,0.0,2,0.0
2016-04-01,NLD,actor1,direct_economic_action,7.15,7.4,4,28.6
2016-04-01,NLD,actor1,economic_policy_signal,3.466666666666667,5.2,6,20.8
2016-04-01,NLD,actor2,direct_economic_action,7.4,7.4,1,7.4
2016-04-01,PRT,actor1,economic_policy_signal,5.2,5.2,2,10.4
2016-05-01,AUT,actor1,economic_policy_signal,0.0,0.0,4,0.0
2016-05-01,BEL,actor1,economic_policy_action,5.0,5.0,2,10.0
2016-05-01,BEL,actor1,economic_policy_signal,1.04,0.0,5,5.2
2016-05-01,DEU,actor1,direct_economic_action,7.2,7.4,5,36.0
2016-05-01,DEU,actor1,economic_policy_signal,2.0,1.7,6,12.0
2016-05-01,DEU,actor2,direct_economic_action,7.4,7.4,5,37.0
2016-05-01,DEU,actor2,economic_policy_signal,0.0,0.0,4,0.0
2016-05-01,ESP,actor1,direct_economic_action,7.4,7.4,4,29.6
2016-05-01,ESP,actor2,direct_economic_action,6.400000000000001,6.4,3,19.200000000000003
2016-05-01,ESP,actor2,economic_policy_signal,0.0,0.0,1,0.0
2016-05-01,FIN,actor1,direct_economic_action,7.4,7.4,2,14.8
2016-05-01,FIN,actor2,direct_economic_action,7.4,7.4,2,14.8
2016-05-01,FRA,actor1,direct_economic_action,-8.0,-8.0,1,-8.0
2016-05-01,FRA,actor1,economic_policy_signal,2.2285714285714286,0.0,7,15.600000000000001
2016-05-01,FRA,actor2,direct_economic_action,7.4,7.4,5,37.0
2016-05-01,FRA,actor2,economic_policy_signal,0.0,0.0,2,0.0
2016-05-01,IRL,actor1,direct_economic_action,7.4,7.4,1,7.4
2016-05-01,IRL,actor1,economic_policy_signal,0.0,0.0,2,0.0
2016-05-01,IRL,actor2,direct_economic_action,7.4,7.4,2,14.8
2016-05-01,IRL,actor2,economic_policy_signal,0.0,0.0,2,0.0
2016-05-01,ITA,actor1,direct_economic_action,6.9,6.9,4,27.6
2016-05-01,ITA,actor1,economic_policy_signal,5.2,5.2,3,15.600000000000001
2016-05-01,ITA,actor2,direct_economic_action,6.4,6.4,1,6.4
2016-05-01,ITA,actor2,economic_policy_signal,0.0,0.0,2,0.0
2016-05-01,NLD,actor1,direct_economic_action,7.4,7.4,2,14.8
2016-05-01,NLD,actor1,economic_policy_signal,1.7,1.7,2,3.4
2016-05-01,NLD,actor2,direct_economic_action,7.4,7.4,1,7.4
2016-05-01,PRT,actor1,direct_economic_action,7.4,7.4,1,7.4
2016-05-01,PRT,actor2,direct_economic_action,6.4,6.4,1,6.4
2016-06-01,AUT,actor2,direct_economic_action,6.4,6.4,1,6.4
2016-06-01,BEL,actor1,direct_economic_action,7.4,7.4,2,14.8
2016-06-01,BEL,actor2,direct_economic_action,-8.0,-8.0,2,-16.0
2016-06-01,DEU,actor1,direct_economic_action,4.333333333333333,6.4,6,26.0
2016-06-01,DEU,actor1,economic_policy_signal,1.3,0.0,12,15.600000000000001
2016-06-01,DEU,actor2,direct_economic_action,7.233333333333334,7.4,6,43.400000000000006
2016-06-01,DEU,actor2,economic_policy_signal,1.1333333333333333,0.0,3,3.4
2016-06-01,ESP,actor1,direct_economic_action,6.9,6.9,2,13.8
2016-06-01,ESP,actor2,direct_economic_action,6.733333333333334,6.4,3,20.200000000000003
2016-06-01,ESP,actor2,economic_policy_signal,0.0,0.0,1,0.0
2016-06-01,FIN,actor1,economic_policy_signal,3.4,3.4,1,3.4
2016-06-01,FRA,actor1,direct_economic_action,7.25,7.4,8,58.0
2016-06-01,FRA,actor1,economic_policy_signal,2.6,2.6,4,10.4
2016-06-01,FRA,actor2,direct_economic_action,6.9,6.9,2,13.8
2016-06-01,FRA,actor2,economic_policy_signal,4.222222222222222,5.2,9,38.0
2016-06-01,IRL,actor1,direct_economic_action,6.733333333333334,6.4,3,20.200000000000003
2016-06-01,IRL,actor1,economic_policy_action,5.0,5.0,2,10.0
2016-06-01,IRL,actor1,economic_policy_signal,3.466666666666667,5.2,3,10.4
2016-06-01,IRL,actor2,direct_economic_action,6.9,6.9,2,13.8
2016-06-01,IRL,actor2,economic_policy_signal,5.2,5.2,5,26.0
2016-06-01,ITA,actor1,direct_economic_action,7.15,7.4,4,28.6
2016-06-01,ITA,actor1,economic_policy_action,5.0,5.0,2,10.0
2016-06-01,ITA,actor1,economic_policy_signal,0.0,0.0,1,0.0
2016-06-01,ITA,actor2,direct_economic_action,7.066666666666667,7.4,3,21.200000000000003
2016-06-01,LUX,actor1,direct_economic_action,7.0,7.0,1,7.0
2016-06-01,LUX,actor1,economic_policy_signal,0.0,0.0,2,0.0
2016-06-01,NLD,actor1,direct_economic_action,6.65,6.4,4,26.6
2016-06-01,NLD,actor1,economic_policy_signal,0.0,0.0,1,0.0
2016-06-01,NLD,actor2,direct_economic_action,6.4,6.4,1,6.4
2016-06-01,PRT,actor2,economic_policy_action,5.0,5.0,1,5.0
2016-07-01,DEU,actor1,direct_economic_action,5.355555555555556,7.4,9,48.2
2016-07-01,DEU,actor1,economic_policy_action,5.0,5.0,1,5.0
2016-07-01,DEU,actor1,economic_policy_signal,2.8666666666666667,3.4,3,8.6
2016-07-01,DEU,actor2,direct_economic_action,6.816666666666667,6.4,12,81.80000000000001
2016-07-01,DEU,actor2,economic_policy_signal,2.7142857142857144,3.4,7,19.0
2016-07-01,FIN,actor1,direct_economic_action,6.4,6.4,1,6.4
2016-07-01,FRA,actor1,direct_economic_action,7.2,7.4,5,36.0
2016-07-01,FRA,actor1,economic_policy_signal,1.7333333333333334,0.0,3,5.2
2016-07-01,FRA,actor2,direct_economic_action,6.9,6.9,4,27.6
2016-07-01,FRA,actor2,economic_policy_signal,0.7428571428571429,0.0,7,5.2
2016-07-01,IRL,actor1,direct_economic_action,7.400000000000001,7.4,6,44.400000000000006
2016-07-01,IRL,actor1,economic_policy_signal,2.6,2.6,4,10.4
2016-07-01,IRL,actor2,direct_economic_action,7.4,7.4,1,7.4
2016-07-01,IRL,actor2,economic_policy_signal,0.0,0.0,2,0.0
2016-07-01,ITA,actor1,direct_economic_action,-0.2999999999999998,-0.2999999999999998,2,-0.5999999999999996
2016-07-01,ITA,actor1,economic_policy_signal,1.7,1.7,2,3.4
2016-07-01,ITA,actor1,economic_threat_pressure,-5.8,-5.8,1,-5.8
2016-07-01,ITA,actor2,direct_economic_action,6.9,6.9,2,13.8
2016-07-01,NLD,actor1,direct_economic_action,6.900000000000001,6.9,6,41.400000000000006
2016-07-01,NLD,actor2,direct_economic_action,6.4,6.4,1,6.4
2016-08-01,AUT,actor1,direct_economic_action,7.4,7.4,1,7.4
2016-08-01,AUT,actor2,direct_economic_action,7.400000000000001,7.4,3,22.200000000000003
2016-08-01,BEL,actor1,direct_economic_action,6.4,6.4,1,6.4
2016-08-01,BEL,actor1,economic_policy_signal,0.0,0.0,1,0.0
2016-08-01,DEU,actor1,direct_economic_action,6.4,6.4,2,12.8
2016-08-01,DEU,actor1,economic_policy_action,5.0,5.0,3,15.0
2016-08-01,DEU,actor2,direct_economic_action,6.6,6.4,5,33.0
2016-08-01,DEU,actor2,economic_policy_signal,0.0,0.0,1,0.0
2016-08-01,ESP,actor1,direct_economic_action,6.4,6.4,2,12.8
2016-08-01,ESP,actor1,economic_policy_signal,0.0,0.0,2,0.0
2016-08-01,ESP,actor2,direct_economic_action,7.4,7.4,1,7.4
2016-08-01,ESP,actor2,economic_policy_signal,0.0,0.0,3,0.0
2016-08-01,FIN,actor2,direct_economic_action,7.400000000000001,7.4,3,22.200000000000003
2016-08-01,FIN,actor2,economic_policy_signal,0.0,0.0,1,0.0
2016-08-01,FRA,actor1,direct_economic_action,6.733333333333334,6.4,6,40.400000000000006
2016-08-01,FRA,actor1,economic_policy_action,5.0,5.0,1,5.0
2016-08-01,FRA,actor1,economic_policy_signal,1.1333333333333333,0.0,3,3.4
2016-08-01,FRA,actor2,direct_economic_action,6.6,6.4,5,33.0
2016-08-01,FRA,actor2,economic_policy_action,5.0,5.0,1,5.0
2016-08-01,FRA,actor2,economic_policy_signal,2.8666666666666667,3.4,3,8.6
2016-08-01,IRL,actor1,direct_economic_action,7.4,7.4,5,37.0
2016-08-01,IRL,actor1,economic_policy_action,5.0,5.0,3,15.0
2016-08-01,ITA,actor1,direct_economic_action,7.4,7.4,4,29.6
2016-08-01,ITA,actor1,economic_policy_signal,0.0,0.0,1,0.0
2016-08-01,ITA,actor2,direct_economic_action,7.0,7.4,5,35.0
2016-08-01,ITA,actor2,economic_policy_action,5.0,5.0,1,5.0
2016-08-01,ITA,actor2,economic_policy_signal,0.0,0.0,1,0.0
2016-08-01,NLD,actor1,direct_economic_action,7.4,7.4,2,14.8
2016-08-01,NLD,actor1,economic_policy_action,5.0,5.0,1,5.0
2016-08-01,NLD,actor1,economic_policy_signal,3.45,4.3,4,13.8
2016-08-01,NLD,actor2,economic_policy_signal,0.0,0.0,1,0.0
2016-08-01,PRT,actor2,economic_policy_signal,0.0,0.0,2,0.0
2016-09-01,BEL,actor1,economic_policy_signal,0.0,0.0,2,0.0
2016-09-01,BEL,actor2,direct_economic_action,6.9,6.9,4,27.6
2016-09-01,BEL,actor2,economic_policy_signal,0.0,0.0,1,0.0
2016-09-01,DEU,actor1,direct_economic_action,-0.2999999999999998,-0.2999999999999998,8,-2.3999999999999986
2016-09-01,DEU,actor1,economic_policy_signal,0.0,0.0,1,0.0
2016-09-01,DEU,actor2,direct_economic_action,7.114285714285715,7.4,7,49.800000000000004
2016-09-01,ESP,actor1,direct_economic_action,7.4,7.4,2,14.8
2016-09-01,ESP,actor1,economic_policy_signal,0.0,0.0,2,0.0
2016-09-01,ESP,actor2,direct_economic_action,7.4,7.4,1,7.4
2016-09-01,FRA,actor1,direct_economic_action,4.32,7.4,10,43.2
2016-09-01,FRA,actor1,economic_policy_signal,0.0,0.0,1,0.0
2016-09-01,FRA,actor2,direct_economic_action,7.4,7.4,4,29.6
2016-09-01,IRL,actor1,direct_economic_action,6.9,6.9,4,27.6
2016-09-01,IRL,actor1,economic_policy_signal,3.4,3.4,1,3.4
2016-09-01,IRL,actor2,direct_economic_action,7.4,7.4,4,29.6
2016-09-01,IRL,actor2,economic_policy_signal,5.2,5.2,4,20.8
2016-09-01,ITA,actor1,direct_economic_action,1.2400000000000002,7.4,5,6.200000000000001
2016-09-01,ITA,actor1,economic_policy_signal,3.4,3.4,1,3.4
2016-09-01,ITA,actor2,direct_economic_action,7.4,7.4,7,51.800000000000004
2016-09-01,LUX,actor1,economic_policy_action,5.0,5.0,2,10.0
2016-09-01,NLD,actor1,direct_economic_action,6.4,6.4,1,6.4
2016-09-01,NLD,actor2,direct_economic_action,7.066666666666667,7.4,3,21.200000000000003
2016-09-01,NLD,actor2,economic_policy_signal,4.9,5.2,6,29.400000000000002
2016-09-01,PRT,actor2,direct_economic_action,7.4,7.4,1,7.4
2016-10-01,BEL,actor1,direct_economic_action,6.733333333333334,6.4,3,20.200000000000003
2016-10-01,BEL,actor1,economic_policy_signal,5.2,5.2,3,15.600000000000001
2016-10-01,BEL,actor2,direct_economic_action,6.733333333333334,6.4,3,20.200000000000003
2016-10-01,DEU,actor1,direct_economic_action,7.0,7.4,10,70.0
2016-10-01,DEU,actor1,economic_policy_signal,2.08,0.0,5,10.4
2016-10-01,DEU,actor2,direct_economic_action,6.971428571428572,7.4,7,48.800000000000004
2016-10-01,DEU,actor2,economic_policy_signal,5.2,5.2,1,5.2
2016-10-01,ESP,actor1,direct_economic_action,7.4,7.4,4,29.6
2016-10-01,ESP,actor2,direct_economic_action,7.4,7.4,1,7.4
2016-10-01,ESP,actor2,economic_policy_signal,0.0,0.0,1,0.0
2016-10-01,FRA,actor1,economic_policy_action,5.0,5.0,1,5.0
2016-10-01,FRA,actor1,economic_policy_signal,5.2,5.2,1,5.2
2016-10-01,FRA,actor2,direct_economic_action,6.9,6.9,4,27.6
2016-10-01,FRA,actor2,economic_policy_signal,2.55,3.4,8,20.4
2016-10-01,IRL,actor1,direct_economic_action,7.3090909090909095,7.4,11,80.4
2016-10-01,IRL,actor1,economic_policy_action,5.0,5.0,1,5.0
2016-10-01,IRL,actor1,economic_policy_signal,0.0,0.0,1,0.0
2016-10-01,IRL,actor2,direct_economic_action,7.4,7.4,5,37.0
2016-10-01,IRL,actor2,economic_policy_signal,0.0,0.0,2,0.0
2016-10-01,ITA,actor1,direct_economic_action,7.218181818181819,7.4,11,79.4
2016-10-01,ITA,actor2,direct_economic_action,0.5142857142857145,6.4,7,3.6000000000000014
2016-10-01,ITA,actor2,economic_policy_signal,0.0,0.0,1,0.0
2016-10-01,NLD,actor1,direct_economic_action,7.4,7.4,1,7.4
2016-10-01,NLD,actor1,economic_policy_action,5.0,5.0,1,5.0
2016-10-01,NLD,actor2,direct_economic_action,6.8,6.4,5,34.0
2016-10-01,PRT,actor2,economic_policy_signal,0.0,0.0,1,0.0
2016-11-01,AUT,actor1,economic_policy_signal,5.2,5.2,1,5.2
2016-11-01,AUT,actor2,economic_policy_signal,5.2,5.2,1,5.2
2016-11-01,BEL,actor1,direct_economic_action,6.844444444444445,6.4,9,61.60000000000001
2016-11-01,BEL,actor2,economic_policy_signal,2.6,2.6,6,15.600000000000001
2016-11-01,DEU,actor1,direct_economic_action,3.3000000000000003,6.9,4,13.200000000000001
2016-11-01,DEU,actor1,economic_policy_signal,1.7,1.7,2,3.4
2016-11-01,DEU,actor2,direct_economic_action,7.4,7.4,2,14.8
2016-11-01,DEU,actor2,economic_policy_signal,0.0,0.0,1,0.0
2016-11-01,ESP,actor1,economic_policy_signal,0.0,0.0,1,0.0
2016-11-01,ESP,actor2,economic_policy_signal,0.0,0.0,1,0.0
2016-11-01,FIN,actor1,economic_policy_signal,0.0,0.0,2,0.0
2016-11-01,FIN,actor2,economic_policy_signal,0.0,0.0,1,0.0
2016-11-01,FRA,actor1,direct_economic_action,7.4,7.4,8,59.2
2016-11-01,FRA,actor1,economic_policy_signal,5.2,5.2,2,10.4
2016-11-01,FRA,actor2,direct_economic_action,7.4,7.4,2,14.8
2016-11-01,IRL,actor1,direct_economic_action,7.4,7.4,1,7.4
2016-11-01,IRL,actor1,economic_policy_signal,4.75,5.2,4,19.0
2016-11-01,IRL,actor2,economic_policy_signal,3.466666666666667,5.2,3,10.4
2016-11-01,ITA,actor1,direct_economic_action,-8.0,-8.0,4,-32.0
2016-11-01,ITA,actor2,direct_economic_action,6.4,6.4,1,6.4
2016-11-01,ITA,actor2,economic_policy_signal,5.2,5.2,1,5.2
2016-11-01,NLD,actor1,direct_economic_action,7.4,7.4,2,14.8
2016-12-01,BEL,actor1,direct_economic_action,7.400000000000001,7.4,3,22.200000000000003
2016-12-01,BEL,actor1,economic_policy_signal,0.0,0.0,2,0.0
2016-12-01,DEU,actor1,direct_economic_action,7.4,7.4,1,7.4
2016-12-01,DEU,actor1,economic_policy_action,5.0,5.0,1,5.0
2016-12-01,DEU,actor1,economic_policy_signal,0.43333333333333335,0.0,12,5.2
2016-12-01,DEU,actor2,direct_economic_action,7.0,7.4,5,35.0
2016-12-01,DEU,actor2,economic_policy_signal,5.2,5.2,2,10.4
2016-12-01,ESP,actor1,direct_economic_action,6.9,6.9,4,27.6
2016-12-01,ESP,actor2,direct_economic_action,6.4,6.4,2,12.8
2016-12-01,ESP,actor2,economic_policy_action,5.0,5.0,1,5.0
2016-12-01,FRA,actor1,direct_economic_action,7.0,7.4,5,35.0
2016-12-01,FRA,actor1,economic_threat_pressure,-5.4,-5.4,2,-10.8
2016-12-01,FRA,actor2,direct_economic_action,6.8,6.4,5,34.0
2016-12-01,FRA,actor2,economic_threat_pressure,-5.0,-5.0,1,-5.0
2016-12-01,IRL,actor1,direct_economic_action,7.4,7.4,2,14.8
2016-12-01,IRL,actor1,economic_policy_signal,1.04,0.0,5,5.2
2016-12-01,IRL,actor2,direct_economic_action,7.4,7.4,2,14.8
2016-12-01,IRL,actor2,economic_policy_signal,0.0,0.0,3,0.0
2016-12-01,ITA,actor1,economic_policy_signal,0.0,0.0,1,0.0
2016-12-01,ITA,actor2,direct_economic_action,6.6,6.4,5,33.0
2016-12-01,ITA,actor2,economic_policy_signal,3.1999999999999997,3.4,7,22.4
2016-12-01,NLD,actor1,direct_economic_action,6.65,6.4,4,26.6
2016-12-01,NLD,actor1,economic_policy_signal,0.0,0.0,1,0.0
2016-12-01,NLD,actor2,economic_policy_signal,0.0,0.0,1,0.0
2017-01-01,AUT,actor2,direct_economic_action,7.4,7.4,1,7.4
2017-01-01,BEL,actor1,direct_economic_action,-3.1999999999999997,-8.0,3,-9.6
2017-01-01,BEL,actor2,direct_economic_action,7.4,7.4,2,14.8
2017-01-01,BEL,actor2,economic_policy_action,5.0,5.0,1,5.0
2017-01-01,DEU,actor1,direct_economic_action,7.316666666666667,7.4,12,87.80000000000001
2017-01-01,DEU,actor1,economic_policy_action,5.0,5.0,2,10.0
2017-01-01,DEU,actor2,direct_economic_action,7.4,7.4,1,7.4
2017-01-01,DEU,actor2,economic_policy_action,5.0,5.0,1,5.0
2017-01-01,DEU,actor2,economic_policy_signal,0.0,0.0,2,0.0
2017-01-01,ESP,actor1,direct_economic_action,7.4,7.4,1,7.4
2017-01-01,ESP,actor2,direct_economic_action,7.400000000000001,7.4,6,44.400000000000006
2017-01-01,FIN,actor1,direct_economic_action,6.4,6.4,1,6.4
2017-01-01,FIN,actor2,direct_economic_action,6.4,6.4,1,6.4
2017-01-01,FRA,actor1,direct_economic_action,7.275,7.4,8,58.2
2017-01-01,FRA,actor1,economic_policy_action,5.0,5.0,1,5.0
2017-01-01,FRA,actor1,economic_policy_signal,0.5666666666666667,0.0,6,3.4
2017-01-01,FRA,actor2,direct_economic_action,7.4,7.4,1,7.4
2017-01-01,FRA,actor2,economic_policy_signal,0.0,0.0,1,0.0
2017-01-01,IRL,actor1,direct_economic_action,7.4,7.4,1,7.4
2017-01-01,IRL,actor1,economic_policy_signal,0.0,0.0,2,0.0
2017-01-01,IRL,actor2,direct_economic_action,7.4,7.4,1,7.4
2017-01-01,IRL,actor2,economic_policy_action,5.0,5.0,1,5.0
2017-01-01,ITA,actor1,direct_economic_action,6.9,6.9,4,27.6
2017-01-01,ITA,actor2,direct_economic_action,7.4,7.4,2,14.8
2017-01-01,NLD,actor1,economic_policy_signal,0.0,0.0,2,0.0
2017-01-01,NLD,actor2,direct_economic_action,7.400000000000001,7.4,6,44.400000000000006
2017-01-01,NLD,actor2,economic_policy_signal,0.0,0.0,1,0.0
2017-01-01,PRT,actor1,economic_policy_action,5.0,5.0,2,10.0
2017-02-01,AUT,actor1,economic_policy_signal,0.0,0.0,1,0.0
2017-02-01,BEL,actor1,economic_policy_signal,0.0,0.0,2,0.0
2017-02-01,BEL,actor2,direct_economic_action,6.4,6.4,2,12.8
2017-02-01,DEU,actor1,direct_economic_action,6.971428571428572,7.4,7,48.800000000000004
2017-02-01,DEU,actor1,economic_policy_action,5.0,5.0,2,10.0
2017-02-01,DEU,actor1,economic_policy_signal,4.6000000000000005,5.2,3,13.8
2017-02-01,DEU,actor1,economic_rejection,-4.0,-4.0,1,-4.0
2017-02-01,DEU,actor2,direct_economic_action,6.650000000000001,6.4,12,79.80000000000001
2017-02-01,DEU,actor2,economic_policy_signal,0.0,0.0,1,0.0
2017-02-01,ESP,actor1,economic_policy_signal,1.3,0.0,4,5.2
2017-02-01,ESP,actor2,direct_economic_action,6.4,6.4,2,12.8
2017-02-01,FRA,actor1,direct_economic_action,-0.2999999999999998,-0.2999999999999998,2,-0.5999999999999996
2017-02-01,FRA,actor1,economic_policy_action,5.0,5.0,1,5.0
2017-02-01,FRA,actor1,economic_policy_signal,0.0,0.0,9,0.0
2017-02-01,FRA,actor1,economic_threat_pressure,-5.0,-5.0,2,-10.0
2017-02-01,FRA,actor2,direct_economic_action,6.4,6.4,2,12.8
2017-02-01,FRA,actor2,economic_policy_signal,0.0,0.0,1,0.0
2017-02-01,FRA,actor2,economic_threat_pressure,-5.0,-5.0,1,-5.0
2017-02-01,IRL,actor1,economic_policy_signal,0.0,0.0,2,0.0
2017-02-01,IRL,actor2,economic_policy_signal,0.0,0.0,1,0.0
2017-02-01,ITA,actor1,direct_economic_action,7.4,7.4,1,7.4
2017-02-01,ITA,actor1,economic_policy_action,5.0,5.0,3,15.0
2017-02-01,ITA,actor2,direct_economic_action,7.400000000000001,7.4,3,22.200000000000003
2017-02-01,ITA,actor2,economic_policy_signal,0.0,0.0,1,0.0
2017-02-01,NLD,actor1,direct_economic_action,7.4,7.4,1,7.4
2017-02-01,NLD,actor1,economic_policy_signal,5.2,5.2,1,5.2
2017-02-01,NLD,actor2,direct_economic_action,7.4,7.4,1,7.4
2017-02-01,NLD,actor2,economic_policy_action,5.0,5.0,1,5.0
2017-02-01,PRT,actor1,economic_policy_signal,0.0,0.0,2,0.0
2017-02-01,PRT,actor2,economic_policy_signal,0.0,0.0,1,0.0
2017-03-01,BEL,actor1,direct_economic_action,-8.0,-8.0,1,-8.0
2017-03-01,BEL,actor1,economic_policy_signal,0.0,0.0,1,0.0
2017-03-01,DEU,actor1,direct_economic_action,4.9142857142857155,7.4,7,34.400000000000006
2017-03-01,DEU,actor1,economic_policy_signal,0.0,0.0,1,0.0
2017-03-01,DEU,actor2,direct_economic_action,-8.0,-8.0,1,-8.0
2017-03-01,DEU,actor2,economic_policy_signal,3.9000000000000004,5.2,8,31.200000000000003
2017-03-01,DEU,actor2,economic_threat_pressure,-5.8,-5.8,1,-5.8
2017-03-01,ESP,actor2,economic_policy_action,5.0,5.0,1,5.0
2017-03-01,FRA,actor1,direct_economic_action,6.8,6.4,5,34.0
2017-03-01,FRA,actor1,economic_policy_signal,0.0,0.0,6,0.0
2017-03-01,FRA,actor2,direct_economic_action,5.545454545454546,6.4,11,61.00000000000001
2017-03-01,FRA,actor2,economic_policy_signal,0.0,0.0,3,0.0
2017-03-01,IRL,actor1,direct_economic_action,7.4,7.4,8,59.2
2017-03-01,IRL,actor1,economic_policy_signal,0.0,0.0,1,0.0
2017-03-01,IRL,actor2,economic_policy_signal,0.0,0.0,2,0.0
2017-03-01,ITA,actor1,economic_policy_action,5.0,5.0,1,5.0
2017-03-01,ITA,actor1,economic_policy_signal,0.0,0.0,3,0.0
2017-03-01,NLD,actor1,direct_economic_action,6.971428571428572,7.4,7,48.800000000000004
2017-03-01,NLD,actor1,economic_policy_signal,0.0,0.0,3,0.0
2017-03-01,NLD,actor2,direct_economic_action,6.771428571428572,6.4,7,47.400000000000006
2017-03-01,NLD,actor2,economic_policy_action,5.0,5.0,2,10.0
2017-03-01,NLD,actor2,economic_policy_signal,0.0,0.0,2,0.0
2017-03-01,PRT,actor1,direct_economic_action,6.4,6.4,2,12.8
2017-03-01,PRT,actor2,direct_economic_action,6.4,6.4,1,6.4
2017-04-01,BEL,actor1,direct_economic_action,6.4,6.4,2,12.8
2017-04-01,BEL,actor1,economic_policy_signal,5.2,5.2,1,5.2
2017-04-01,BEL,actor2,direct_economic_action,6.733333333333334,6.4,3,20.200000000000003
2017-04-01,DEU,actor1,direct_economic_action,7.275,7.4,8,58.2
2017-04-01,DEU,actor1,economic_policy_signal,0.0,0.0,3,0.0
2017-04-01,DEU,actor2,direct_economic_action,6.4,6.4,2,12.8
2017-04-01,DEU,actor2,economic_policy_signal,0.0,0.0,3,0.0
2017-04-01,ESP,actor1,direct_economic_action,7.4,7.4,2,14.8
2017-04-01,ESP,actor1,economic_policy_signal,0.0,0.0,2,0.0
2017-04-01,ESP,actor2,economic_policy_signal,0.0,0.0,2,0.0
2017-04-01,FRA,actor1,direct_economic_action,1.1600000000000001,7.0,10,11.600000000000001
2017-04-01,FRA,actor1,economic_policy_signal,0.0,0.0,1,0.0
2017-04-01,FRA,actor2,direct_economic_action,7.0,7.4,5,35.0
2017-04-01,FRA,actor2,economic_policy_signal,3.466666666666667,5.2,3,10.4
2017-04-01,IRL,actor1,direct_economic_action,7.4,7.4,1,7.4
2017-04-01,IRL,actor1,economic_policy_signal,0.85,0.0,4,3.4
2017-04-01,IRL,actor2,direct_economic_action,7.4,7.4,1,7.4
2017-04-01,IRL,actor2,economic_policy_signal,0.0,0.0,1,0.0
2017-04-01,ITA,actor1,direct_economic_action,6.4,6.4,1,6.4
2017-04-01,ITA,actor2,direct_economic_action,6.4,6.4,2,12.8
2017-04-01,ITA,actor2,economic_policy_action,5.0,5.0,2,10.0
2017-04-01,NLD,actor1,direct_economic_action,6.9,6.9,2,13.8
2017-05-01,AUT,actor1,direct_economic_action,7.400000000000001,7.4,3,22.200000000000003
2017-05-01,BEL,actor1,economic_policy_action,5.0,5.0,1,5.0
2017-05-01,BEL,actor2,economic_policy_action,5.0,5.0,1,5.0
2017-05-01,DEU,actor1,direct_economic_action,7.300000000000001,7.4,4,29.200000000000003
2017-05-01,DEU,actor1,economic_policy_signal,4.3,4.3,2,8.6
